"channelSeq","channelName","clipNo","title","synonym","vodid","playtime"
164,"DAY6",30467,"[POCKET LIVE] DAY6(데이식스) Young K(영케이) ""Man in a movie""","DAY6,데이식스,DAY,6,데이,식스,YoungK,영케이,포켓라이브,포켓,라이브,맨인어무비,맨,인,어,무비","9B0EB2B8BE1C3CF8C309EB93048A1C9EA7CA",62
164,"DAY6",70297,"성진의 ""수요일"" 6분 라이브","데이식스,데이,식스,DAY6,DAY,6,DAYSIX,데이6,성진,Sungjin,YoungK,영케이,Young,K,영,케이,강영현,Kangyounghyun,Kangyounghyeon","60DEF843C597CC907B8C67F2F9897408C13F",513
874,"YOCLUB (요리인류클럽)",89215,"혼밥하는 L.O.Λ.E를 위한 렌의 영상통화♥ Video Call with REN - <뉴블의 L.O.Λ.E 도시락>","vlive,v live,뉴이스트W,NU'ESTW,NUESTW,뉴이스트더블유,뉴이스트,NU'EST,NUEST,W,더블유,뉴블,렌,Ren,뉴블의러브도시락,러브,뉴블의러브,러브도시락,뉴블의러브도시락","89B2A4C498ABDA1E84F94942ABB4CE7E0336",163
874,"YOCLUB (요리인류클럽)",89209,"혼밥하는 L.O.Λ.E를 위한 백호의 영상통화♥ Video all with BAEKHO - <뉴블의 L.O.Λ.E 도시락>","vlive,v live,뉴이스트W,NU'ESTW,NUESTW,뉴이스트더블유,뉴이스트,NU'EST,NUEST,W,더블유,뉴블,백호,Baekho,뉴블의러브도시락,러브,뉴블의러브,러브도시락,뉴블의러브도시락","E3E8CEEF07D84EADD7A657DDE3054D0D3C9B",39
874,"YOCLUB (요리인류클럽)",89212,"혼밥하는 L.O.Λ.E를 위한 아론의 영상통화♥ Video Call with ARON - <뉴블의 L.O.Λ.E 도시락>","vlive,v live,뉴이스트W,NU'ESTW,NUESTW,뉴이스트더블유,뉴이스트,NU'EST,NUEST,W,더블유,뉴블,아론,Aron,뉴블의러브도시락,러브,뉴블의러브,러브도시락,뉴블의러브도시락","250269045A4B2EA4CB3057AA820458275CD7",43
874,"YOCLUB (요리인류클럽)",89214,"혼밥하는 L.O.Λ.E를 위한 쩨알이의 영상통화♥ Video Call with JR - <뉴블의 L.O.Λ.E 도시락>","vlive,v live,뉴이스트W,NU'ESTW,NUESTW,뉴이스트더블유,뉴이스트,NU'EST,NUEST,W,더블유,뉴블,제이알,JR,뉴블의러브도시락,러브,뉴블의러브,러브도시락,뉴블의러브도시락","ED146E13655E67EADB2203AF4C124B529124",40
1057,"KOTARO",101967,"[GOOD MORNING CAM] J#7 코타로 <KOTARO> l YG보석함","vlive,v live,굿모닝캠,굿모닝,굿,모닝,캠,코타로,KOTARO","C137345B28F60E6BB4295D3E03AAE0E37AA0",22
1057,"KOTARO",102145,"[GOOD NIGHT CAM] J#7 코타로 <KOTARO> l YG보석함"," vlive,v live,코타로,KOTARO,TREASUREGROUPJ,트레저그룹J,TREASUREGROUP,트레저그룹,TREASURE,GROUP,트레저,그룹,와이지보석함,YG연습생,와이지연습생,와이지,연습생,굿나잇캠,굿나잇,캠","83B84680F40B6EF43570D3B32D2F617EC61B",30
2,"BIGBANG",78277,"SEUNGRI - [THE GREAT SEUNGRI] in SEOUL x BC CARD","빅뱅,BIGBANG,승리,SEUNGRI,승리솔로콘서트,승리콘서트,솔로콘서트,솔로,콘서트,더그레잇승리,더그레잇,더,그레잇","E26E7CBAB6EC57F7F79DB7A6B4B090B66EF4",80
2,"BIGBANG",79908,"SEUNGRI - 2018 1st SOLO TOUR [THE GREAT SEUNGRI] in SEOUL #2","승리,SEUNGRI,빅뱅,BIGBANG,퍼스트,솔로,투어,퍼스트솔로,솔로투어,퍼스트솔로투어,첫,첫솔로,첫솔로투어,첫번째솔로,첫번째솔로투어,승리솔콘,승리솔로,승리솔로콘서트,솔로콘서트,승리첫솔콘,승리첫솔로,승리첫솔로콘서트,더,그레잇,더그레잇,그레잇승리,더그레잇승리,그레이트,더그레이트,그레이트승리,더그레이트승리,인,서울,인서울,더그레잇승리인서울,더그레이트승리인서울","8C2BFD71246A6A02367333F207C6B144DAE2",80
2,"BIGBANG",1677,"TAEYANG - 지금 먹으러 갑니다 (I’m going now, to eat)","BIGBANG,빅뱅,권지용,GD,Gdragon,G-dragon,지디,태양,동영배,영배,taeyang,SOL,대성,강대성,D-LITE,,Daesung,T.O.P,탑,TOP,최승현,승리,Seungri,이승현,","1C397B44AF2D73705923F0DC651DD3AC8549",3560
2,"BIGBANG",82081,"SEUNGRI - 셋셀테니 대구, 부산으로 넘어오세요!","vlive,v live,빅뱅,BIGBANG,승리,SEUNGRI,승리솔로콘서트,승리콘서트,솔로콘서트,솔로,콘서트","545CDD654B4721FD876B616161483921A7A1",57
28,"BTOB",63408,"일훈이의 퇴근길😉2","비투비,BTOB,B,TO,정일훈,JungIlhun,","62F3F9867D4BA51C23D24F6F920651E8097E",628
28,"BTOB",79265,"굿모니잉🤗","비투비,BTOB,B,TO,이민혁,LeeMinhyeok,육성재,YukSeongjae,프니엘,Peniel,","B52F3AE27A3E9F0D4E497E48F7778B839E76",1442
28,"BTOB",57073,"친구 개인기 때문에 켜는 스키장 VR3","BTOB,비투비,B,TO,이민혁,LeeMinhyeok,브이알,스키장브이알","53F25ADE54567300D5C4909DE1F3D56A1DE7",664
28,"BTOB",62934,"일훈이 쇼챔이당😉","정일훈,Jungilhun,Jungilhoon,Jeongilhun,Jeongilhoon,비투비,비,투,BTOB,B,TO,일훈,Ilhun,Ilhoon","0BD8EC6E46A80C987ADBD96732A009E527A9",797
28,"BTOB",75640,"미뇨기왔뚀염😍","비투비,BTOB,B,TO,임현식,LymHyeonsik,이민혁,LeeMinhyeok","F97CFF9E4A964395C725757BD6F9E80411AA",1259
28,"BTOB",100763,"민혁","vlive,v live,비투비,BTOB,이민혁,LeeMinhyeok","28ED0823D149C54A2418BD536FCD1BE6DADE",668
28,"BTOB",61312,"멜로디가 빛나는 밤에💙","비투비,BTOB,B,TO,이민혁,LeeMinhyeok","36000938D07B758DF93BDEE11D67F75BD088",712
28,"BTOB",70749,"헤이 모두들 안녕 내가 누군지 아니?","비투비,btob,이민혁,Leeminhyuk,Leeminhyeok","046137671B6063B62048B21FA7062EFA1C02",735
28,"BTOB",101649,"3분 브이앱","vlive,v live,비투비,BTOB,이민혁,LeeMinhyeok,","1958610BE3EFADBE87B28E05523F079320A6",181
28,"BTOB",75655,"미뇨기또왔뚀염😍","비투비,BTOB,B,TO,이민혁,LeeMinhyeok","2A0B8A43195F6FB29FE9F6CFF91B91F7AAEC",1073
28,"BTOB",78662,"냠냠비투비😋","비투비,BTOB,B,TO,서은광,SeoEungwang,이창섭,LeeChangseop,임현식,LymHyeonsik,이민혁,LeeMinhyeok,육성재,YukSeongjae,정일훈,JungIlhun,프니엘,Peniel,","334F53723BB2AE852D7D18D00D22679809A4",601
28,"BTOB",101468,"자축🎉(with MELODY)","vlive,v live,비투비,BTOB,이민혁,LeeMinhyeok","3DA9B0B477F3637B123CBA6B3D1A47100729",198
28,"BTOB",78149,"비내리는퇴근길☔️","비투비,BTOB,B,TO,임현식,LymHyeonsik,이민혁,LeeMinhyeok,정일훈,JungIlhun","5AF673FEF9A6A4E43CB1129F5E7612A4881E",874
28,"BTOB",77521,"성재입니당🤗","비투비,BTOB,B,TO,육성재,YookSungJae,이창섭,Leechangsub,","478EBD671B1059F4256729717E6F14F6A6FA",705
28,"BTOB",100693,"멜로디 오래오💙","vlive,v live,비투비,BTOB,이민혁,LeeMinhyeok","D00BAC1CC9223DCE2273F6CFF91B91F7AAEC",1156
28,"BTOB",87103,"공연 8분 전","vlive,v live,비투비,btob,이민혁,Leeminhyuk,Leeminhyeok,정일훈,Jeongilhun,Jungilhun,Jeongilhoon,Jungilhoon,육성재,Yuksungjae,Yooksungjae,이창섭,Leechangsub,임현식,Limhyunsik,Limhyeonsik,프니엘,Peniel,신동근,Shindongkeun,콘서트,비투비콘서트","670C41ADA23D248982802361830246632703",295
28,"BTOB",102627,"긴급뉴스!!!(이창섭섭섭)🌰🌰🌰","vlive,v live,비투비,btob,이창섭,Leechangsub","ADEB96DBE9FB7ED087077650C8CBA5494D20",108
28,"BTOB",62551,"일훈이의 퇴근길😃","비투비,btob,정일훈,Jeongilhun","0BE18B7D5E1D9A2E1E08E9650BF547623FE1",805
28,"BTOB",77014,"음중을 마치고😍","비투비,btob,서은광,Seoeunkwang,이민혁,Leeminhyuk,Leeminhyeok,임현식,Limhyunsik,Limhyeonsik,이창섭,Leechangsub,프니엘,Peniel,신동근,Shindongkeun,정일훈,Jeongilhun,Jungilhun,Jeongilhoon,Jungilhoon,육성재,Yuksungjae,Yooksungjae","3200CBD1928A88844947DEE11D67F75BD088",793
28,"BTOB",61310,"멜로디가 빛나는 밤에💙🌙","비투비,BTOB,B,TO,이민혁,LeeMinhyeok","438DFC7335D59C5E043A1AB575D276BEF723",97
28,"BTOB",53547,"비투비 콘티이-뉴 (벌칙 영상)","비투비,BTOB,B,TO,서은광,SeoEungwang,이창섭,LeeChangseop,임현식,LymHyeonsik,이민혁,LeeMinhyeok,육성재,YukSeongjae,정일훈,JungIlhun,프니엘,Peniel,비투비콘티이뉴,콘티이뉴,콘티이,뉴","BB5E793F46C82CCD7CCC6ADFD10800810E81",176
28,"BTOB",57062,"스키장 VR","BTOB,비투비,B,TO,이민혁,LeeMinhyeok,","6573E63EFC0E812F40B0563DB3F09D89D8E6",536
28,"BTOB",65989,"야습😘","비투비,BTOB,B,TO,이민혁,LeeMinhyeok","C040F8D264447BBDDF84BAF6237E5C5E97F2",881
28,"BTOB",80931,"뿌이앱v","vlive,v live,비투비,BTOB,B,TO,이민혁,Leeminhyuk,Leeminhyeok","3F1A5FBDFA22764596995508428F425CE66C",85
28,"BTOB",79167,"음중을 마치고🤗","비투비,BTOB,B,TO,서은광,SeoEungwang,이창섭,LeeChangseop,임현식,LymHyeonsik,이민혁,LeeMinhyeok,육성재,YukSeongjae,정일훈,JungIlhun,프니엘,Peniel","B72740C29CB58EA68A13680468DE12C75CC2",577
28,"BTOB",101646,"몰래 라이브","vlive,v live,비투비,BTOB,이민혁,LeeMinhyeok,이민혁생일,생일","449282ED3CDF9F51A485E8B4E5111C2E0B58",601
28,"BTOB",100571,"멜로디 뭐해용?😀","vlive,v live,비투비,BTOB,이창섭,LeeChangseop,임현식,LymHyeonsik,이민혁,LeeMinhyeok,육성재,YukSeongjae,정일훈,JungIlhun,프니엘,Peniel,","B85E51B438E404F288266ADFD10800810E81",398
28,"BTOB",75674,"잉 뭐야 나 안껐는데 꺼졌어😳","비투비,BTOB,B,TO,이민혁,LeeMinhyeok,이민혁누워서하는방송,이민혁눕방,누워서하는방송,누워서,하는,방송,눕방","3E7E7DE9FB0B567AD710B4B62B9C0BBAD638",1126
28,"BTOB",82461,"깜짝성재입니당😊","vlive,v live,비투비,btob,육성재,Yuksungjae,Yooksungjae,프니엘,Peniel,신동근,Shindongkeun","92057E6618E8862D661C6A02123EA503EF87",3222
28,"BTOB",82993,"은광입니당😊 (비가 내리면🌧)","vlive,v live,비투비,btob,서은광,Seoeunkwang,이민혁,Leeminhyuk,Leeminhyeok,이창섭,Leechangsub,임현식,Limhyunsik,Limhyeonsik,프니엘,Peniel,신동근,Shindongkeun,정일훈,Jeongilhun,Jungilhun,Jeongilhoon,Jungilhoon,육성재,Yuksungjae,Yooksungjae,비가,내리면,비가내리면,비투비블루비가내리면","0CF2F8770F35C5243518909DE1F3D56A1DE7",349
28,"BTOB",78107,"멜로디컴온😍","비투비,BTOB,B,TO,육성재,YukSeongjae,프니엘,Peniel,","A50601CF012F3D02719D45D4A54AC7304056",496
28,"BTOB",106607,"멜로디 뭐해용?😃","vlive,v live,비투비,BTOB,육성재,YukSeongjae,임현식,ImHyeonsik,이창섭,LeeChangseop,프니엘,Peniel,정일훈,JungIlhun,이민혁,LeeMinhyeok","BF7B63C15EF58ACC52504FA95531EEB6C0D2",1161
28,"BTOB",75673,"또또🙄","비투비,BTOB,B,TO,이민혁,LeeMinhyeok,이민혁누워서하는방송,이민혁눕방,누워서하는방송,누워서,하는,방송,눕방","69C2DD7CECDDAD9889BE231E17F531B10E29",168
28,"BTOB",106846,"멜로디 굿모닝😊","vlive,v live,비투비,BTOB,프니엘,Peniel,육성재,YukSeongjae","EA04AC082AC67F8F9B5B3EEDE749FF3FC015",1601
28,"BTOB",65125,"급습급습","비투비,BTOB,서은광,SeoEungwang","B2E09290CA9B05001979BBC72B7A66561CB9",929
28,"BTOB",109698,"음악중심 끝나고 사인회 가기 전😁","vlive,v live,비투비,BTOB,이민혁,LeeMinhyuk","E6EC9FB47566DF9116882E1DAD820DFFAD90",457
28,"BTOB",26270,"PENOGRAPHY D-1","비투비,BTOB,B,TO,프니엘,Peniel,사진전,프니엘사진전,페노그라피,페노그라피사진전,프니엘페노그라피사진전,","2251598725EAEC9535E18DD3F6D95ACE2996",728
28,"BTOB",109271,"허타 데뷔🔥","vlive,v live,비투비,BTOB,이민혁,LeeMinhyuk","A91BE6E59099785862C2C526731705C9C7ED",422
28,"BTOB",76709,"비투비 엠카 첫방😍","비투비,BTOB,B,TO,서은광,SeoEungwang,임현식,LymHyeonsik,이민혁,LeeMinhyeok,육성재,YukSeongjae","A83C38CD440990D765FD6AC265F0176E6ECC",218
28,"BTOB",60641,"비투비 부산입니당😄","비투비,btob,서은광,Seoeunkwang,이민혁,Leeminhyuk,Leeminhyeok,이창섭,Leechangseob,Leechangsub,임현식,Limhyunsik,Limhyeonsik,프니엘,Peniel,신동근,Shindongkeun,정일훈,Jeongilhun,Jungilhun,Jeongilhoon,Jungilhoon,육성재,Yukseongjae,Yookseongjae,Yuksungjae,Yookseongjae,콘서트,비투비콘서트,부산콘서트,비투비부산콘서트","BB124462AEDBF0D47CF2D3CD17EB94391729",731
28,"BTOB",100421,"사진전 오픈 D-1🤩","vlive,v live,비투비,BTOB,프니엘,Peniel","CE486CA11C61CC16761A28428CD17931DBF1",624
28,"BTOB",107082,"서른 즈음에","vlive,v live,비투비,BTOB,이민혁,LeeMinhyeok","8ADE81584B20AF0CD8C467F2F9897408C13F",1391
28,"BTOB",57065,"스키장 VR2","BTOB,비투비,B,TO,이민혁,LeeMinhyeok,브이알,스키장브이알","FE6686375D0E672E03AF81E760F310062BC7",1598
28,"BTOB",80934,"네트워크 힘내😂","vlive,v live,비투비,BTOB,B,TO,이민혁,Leeminhyuk,Leeminhyeok","F0E6FCD6EAE5959138FA343B1734C0A7D68A",810
79,"B.A.P",57020,"눕방","B.A.P,BAP,방용국,BangYongguk,방용국눕방,눕방,","6F16EE96A10C5619F148C10964006B52B35C",490
79,"B.A.P",21770,"B.A.P Vring U(5주년😀)","B.A.P,BAP,비에이피,비,에이,피,대현,Daehyun,젤로,ZELO,준홍,BAP5주년,BAP데뷔5주년,데뷔5주년,데뷔,비에이피데뷔5주년,비에이피5주년,B.A.P데뷔5주년,B.A.P5주년,","25F93A6264C4DCD9267D9C2F80AA2C22B778",466
79,"B.A.P",32895,"B.A.P Vring U (꽁냥꽁냥)","B.A.P,BAP,비,에이,피,비에이피,젤로,ZELO,소년공화국,소년,공화국,BoysRepublic,Boys,Republic,수웅,SuUng,","6B36F499E4662C959853977D5A4B782B3374",693
79,"B.A.P",100831,"하2","vlive,v live,B.A.P,BAP,비에이피,대현,Daehyun","0B383EF51B13621BC97D09A50CB4C302D8F9",322
79,"B.A.P",92979,"Yaaaa","vlive,v live,B.A.P,BAP,비.에이.피,비에이피,비,에이,피,영재,Youngjae,대현,Daehyun","B5BED6AE3C367B875E2FBC8B542485D5F227",1566
79,"B.A.P",94545,"Baby","vlive,v live,B.A.P,BAP,비에이피,대현,Daehyun","019523721E9A75FF17FCC305AE4366AED72E",700
79,"B.A.P",11042,"B.A.P Vring U(일요일 V앱 3)","비,에이,피,비에이피,BAP,B.A.P,대현,DaeHyun,郑大贤,","4C54EE133D423059DEA50DBD7300D47692DD",93
79,"B.A.P",26961,"B.A.P Vring U (여긴 너무 추워요)","B.A.P,BAP,비에이피,비,에이,피,젤로,Zelo,최준홍,먹방,젤로먹방,젤로라이브,최준홍먹방,","2D6C1D4287834A002937E3876EA26BD83C9F",1514
79,"B.A.P",99565,"여긴미국!","vlive,v live,B.A.P,BAP,비에이피,대현,Daehyun","B27A198CEE9171F9C056473C372AEBDC8A6B",1238
79,"B.A.P",17612,"B.A.P Vring U(추워)","B.A.P,BAP,비,에이,피,비에이피,대현,DAEHYUN,lạnh,thời tiết","7696687496E337E8F30566FB526A2C868B1E",225
79,"B.A.P",31876,"B.A.P Vring U (안녕baby)","B.A.P,BAP,비,에이,피,비에이,비에이피,대현,DaeHyun,","0C68E081B89A1E1F100048747A9C392FD1A4",543
79,"B.A.P",32896,"B.A.P Vring U (꽁냥꽁냥)","B.A.P,BAP,비,에이,피,비에이피,젤로,ZELO,소년공화국,소년,공화국,BoysRepublic,Boys,Republic,수웅,SuUng,","D97353B4CC0B4EF54234B45C585671A5E993",1666
79,"B.A.P",29417,"B.A.P Vring U (독일빵)","B.A.P,BAP,비에이피,비,에이,피,방용국,BangYongguk,방용국누워서하는방송,방용국눕방,누워서하는방송,누워서하는,누워서,하는,방송,눕방,","421FA39FEABCF90FD5831AEC7FC67DCED3E8",2044
79,"B.A.P",43732,"BABY","B.A.P,BAP,비에이피,비,에이,피,대현,Daehyun,","4C26264438708623DF724E495404FC45F1F3",512
79,"B.A.P",57024,"눕방리방","B.A.P,BAP,방용국,BangYongguk,방용국눕방,눕방,","ABA7B00D97029467E7474F3D181E67D1BF1E",374
79,"B.A.P",59207,"안뇽","B.A.P,BAP,비에이피,대현,Daehyeon,종업,Jongeop","C536EF2671B1EFA45934977D5A4B782B3374",702
79,"B.A.P",93476,"드라이브중 잠깐","vlive,v live,B.A.P,BAP,비에이피,영재,Youngjae","EFAA61A956833C4006F47F0CCCD89C1657BB",1350
79,"B.A.P",92557,"Voice only","vlive,v live,B.A.P,BAP,비.에이.피,비에이피,비,에이,피,영재,Youngjae,보이스,온리,보이스온리,영재보이스,영재보이스온리","3635B1911748DB6B67602110A47682ED43D4",1590
79,"B.A.P",99976,"잘 지내지?","vlive,v live,B.A.P,BAP,비.에이.피,비에이피,비,에이,피,영재,Youngjae","23A7567C2CE4D30738464F3D181E67D1BF1E",1753
79,"B.A.P",34176,"B.A.P Vring U (생일축하합니다)","B.A.P,BAP,비에이피,비,에이,피,힘찬,Himchan,대현,Daehyun,영재,Youngjae,","94A043008FB03CBCE65EC6C8BCBD22996D1D",204
79,"B.A.P",79695,"브이","B.A.P,BAP,비.에이.피,비에이피,비,에이,피,영재,Youngjae,종업,Jongup,Jongeop,Jongub,Jongeob,힘찬,Himchan","6ACF31349220EBF76175693FC12A4E395EB3",2408
79,"B.A.P",20355,"B.A.P Vring U(닭이왔어요)","B.A.P,BAP,비,에이,피,비에이피,대현,DAEHYUN,","534198FEF0F057C85A4B08BA95D58F5A04AF",930
79,"B.A.P",41916,"나폴레옹","B.A.P,BAP,비에이피,비,에이,피,대현,Daehyun,이현우,LeeHyeonu,김주왕,KimJuWang,","04BBD93F524F9CA549521C9CD5BE56034B05",404
79,"B.A.P",47739,"새벽빵","B.A.P,BAP,비에이피,비,에이,피,방용국,BangYongguk","1AA8DF2CDC658A13ADE590ACE5F7BD43475A",3685
79,"B.A.P",41388,"오랜만에 !","B.A.P,BAP,비,에이,피,비에이피,비에피,대현,DAEHYUN,","6ACC875FA7CFE62D6009141B435665847E88",1164
79,"B.A.P",73928,"Radio","B.A.P,BAP,비에이피,영재,Youngjae,영재보이스온리,보이스온리,보이스,온리","A8D22688C0C05C9355B89B09557FB349DE0B",691
79,"B.A.P",15361,"B.A.P Vring U(😄)","B.A.P,BAP,비,에이,피,비에이피,애이,비애이피,젤로,ZELO,힘찬,HIMCHAN,생일,젤로생일,BIRTHDAY,BIRTH,DAY,ZELOBIRTHDAY,兔子团,崔凖烘,ZELO,力灿,生日,凖烘生日,生,日,ZELO生日,","586F3B71914CD4905579F997B393F7ACDA20",1446
79,"B.A.P",101935,"Baby","vlive,v live,B.A.P,BAP,비.에이.피,비에이피,비,에이,피,대현,Daehyun,Daehyeon,베이비","08C600C5D062A6DEBDFEAD3A468407312997",2036
79,"B.A.P",94890,"Baby","vlive,v live,B.A.P,BAP,비.에이.피,비에이피,비,에이,피,대현,Daehyun,Daehyeon,베이비","5CFF05E04CDEBAE0973D0ABD540F50D8C9BB",1187
79,"B.A.P",10287,"B.A.P Vring U(츄)","B.A.P,BAP,비,에이,피,비에이피,방용국,BangYongGuk,","C0DFB4149D771EAF20709B5051667AA86F18",142
79,"B.A.P",19097,"B.A.P Vring U(일요일1)","B.A.P,BAP,비,에이,피,비에이피,대현,DAEHYUN,영재,Youngjae","3EF3D555B7009FF56706955A497C88DF2FE8",100
79,"B.A.P",61293,"머하니","B.A.P,BAP,비에이피,비,에이,피,영재,Youngjae,영재보이스온리,보이스온리,보이스,온리","D15F5E9C339B397ABEF1F8B028151B581D51",3371
79,"B.A.P",16213,"B.A.P Vring U(안녕)","B.A.P,비에이피,BAP,대현,DaeHyun,","52CF516D30E36CD3AC3F693FC12A4E395EB3",1600
79,"B.A.P",18527,"B.A.P Vring U(BAP)","B.A.P,BAP,비,에이,피,비에이피,대현,DAEHYUN,젤로,Jelro,영재,Youngjae,郑大贤,刘永才,崔凖烘,","78E1ACC70C57CA81C8B2526DDE5646D39E73",404
79,"B.A.P",33895,"B.A.P Vring U (Hi)","B.A.P,BAP,비에이피,비,에이,피,젤로,ZELO,","749C8DB2920DD0A0A77E9B4AE236E28DA6E2",376
79,"B.A.P",79078,"여러분은 퇴근길 난 출근길","B.A.P,BAP,비.에이.피,비에이피,비,에이,피,영재,Youngjae","A135A8D05CA7F3F3E6B72110A47682ED43D4",1117
79,"B.A.P",27164,"B.A.P Vring U (안녕)","B.A.P,BAP,비에이피,비,에이,피,대현,Daehyeon,대현눕방,눕방,누워서하는방송,누워서,하는,방송,대현누워서하는방송","6A28860487D7E25BD58607B0FC0EDEC62C69",1198
79,"B.A.P",76927,"Bangkok"," B.A.P,BAP,비.에이.피,비에이피,비,에이,피,대현,Daehyun,","50FE3648E352884CFA7EE1E221E7BC506D6B",692
79,"B.A.P",13387,"B.A.P Vring U(오늘은 월요일)","B.A.P,BAP,비에이피,비,에이,피,대현,DaeHyun,영재,YoungJae,","C11764B8A8F7D7DEFC94FC00F15DF45674A3",371
79,"B.A.P",19948,"B.A.P Vring U(31일)","B.A.P,BAP,비,에이,피,비에이피,대현,DAEHYUN,영재,Youngjae,","147FE73DD05B37368D779E7FA3983D456691",226
79,"B.A.P",35531,"B.A.P Vring U (👀)","B.A.P,BAP,비에이피,젤로,ZELO,","94B59F5175B66CE107361D496879EB567A69",730
79,"B.A.P",59356,"안뇽","null","0C3F7BBE9ED75784689F1D2018D6B1979425",1454
79,"B.A.P",27026,"B.A.P Vring U (모히또에 가서 시금치 파티 고?)","B.A.P,BAP,비에이피,비,에이,피,젤로,Zelo,젤로먹방,먹방,시금치먹방,젤로시금치먹방","30B5DE4A1F8E3FE6ACEC1D496879EB567A69",1147
183,"NCT",108696,"💚시즈니💚~~ 마크 여기있어요","vlive,v live,NCT,엔시티,엔씨티,마크,MARK","0D77925CF23E5C1499930298BD90FA246E42",813
183,"NCT",81237,"이번역은 💚텐역💚입니다😻","vlive,v live,NCT,엔시티,엔씨티,텐,TEN","DE3F54B4A47AF9736DE78713A0506E943AED",427
210,"BUZZ",19877,"버즈의 촉촉한 V LIVE '무엇이든 물어보세요'","버즈,BUZZ,민경훈,MinKyungHoon,김예준,KimYeJun,윤우현,YunWooHyun,신준기,Shinjunki,손성희,SonSungHee,","E5A6A5A7ADA67EDA86CD7E788E22A210D8B9",990
850,"김동한 (KimDongHan)",92704,"우왕 오랜만입니다람쥐~","vlive,v live,김동한,Kimdonghan","EDDFD5FD8293FDF63D7A9B5051667AA86F18",2032
850,"김동한 (KimDongHan)",70605,"[D-TIME] 동한이와 팬분들의 행복한 시간","김동한,KimDonghan","FAFC4425E0447C17705B56C6A3282113CD28",247
850,"김동한 (KimDongHan)",110622,"콘서트전..폭풍전야..","vlive,v live,김동한,Kimdonghan","2FEABE10EF360CA41CBDEAEEFB71A5BD30BF",132
850,"김동한 (KimDongHan)",74397,"똥ㅎrㄴl의 퇴근긜","김동한,KimDonghan","9FDD63FE9BCB2D28F6E5BBE2370B7758E5C4",2228
850,"김동한 (KimDongHan)",88168,"[하니라이브] 일요일밤에~바로 그날에~ 당당당당당","vlive,v live,김동한,Kimdonghan","7DBAE268A4E8323032CD64BAEDD96BED6A22",2046
850,"김동한 (KimDongHan)",75434,"심심하니까 심심할땐..?","김동한,KimDonghan","4A18D1D5797CD694BF888BCD56F24A4E0B38",2044
850,"김동한 (KimDongHan)",70714,"[D-TIME] 동한이와 팬분들의 행복한 시간","김동한,KimDonghan","78BB8D98C741C164BE13A65B0FBA9DD927EF",1776
850,"김동한 (KimDongHan)",77063,"하루를 정리하며..크..","김동한,Kimdonghan","BDC0CFE5A05202E5324D994D9E29BBA102C3",1256
850,"김동한 (KimDongHan)",77822,"하이루~~","김동한,Kimdonghan","A3B7F700A27E9509C99E906392CA7B5411B6",1080
850,"김동한 (KimDongHan)",82179,"흑","vlive,v live,김동한,Kimdonghan,먹방,먹는,방송,먹는방송,김동한먹방,김동한먹는,김동한먹는방송","89AA18BDC51CFDA2BB617F0CCCD89C1657BB",1272
850,"김동한 (KimDongHan)",97823,"쁑","vlive,v live,김동한,KimDonghan","90C7F6A7882067C6C41C2780974B2E7A6B6B",1471
850,"김동한 (KimDongHan)",110623,"콘서트 전날....폭풍전야......","vlive,v live,김동한,Kimdonghan","76CC25B669172616E348141B435665847E88",1082
850,"김동한 (KimDongHan)",87811,"KIM DONG HAN(김동한) - 한국 팬미팅(D-DAY) 리허설 직캠 'MOVE' (원곡: 태민)","vlive,v live,김동한,KimDonghan,김동한MOVE커버,김동한무브커버,MOVE커버,무브커버,MOVE,무브,커버","75636120FFFFA0D9EA7056E9BE4B1EE33E3D",207
850,"김동한 (KimDongHan)",99455,"막방 퇴근긜 욥","vlive,v live,김동한,KimDongHan","ED2DD98C771D57632DC9BED38EDAF75C5204",1593
850,"김동한 (KimDongHan)",70713,"[D-TIME] 동한이와 팬분들의 행복한 시간","김동한,KimDonghan","5D57D580065FDD2E1518B915120ECAA4C9CF",56
850,"김동한 (KimDongHan)",94724,"김동한 (KimDongHan)'s Broadcast","vlive,v live,김동한,KimDonghan","88EC6B6762F636040D3BC5A3C1BD512883BB",2232
850,"김동한 (KimDongHan)",97242,"Yo 퇴근귈 호우호우","vlive,v live,김동한,KimDonghan","80A2114D698CBCD2CE804304CA058CC3AD52",1451
850,"김동한 (KimDongHan)",78361,"말씀드릴것이 있사옵니다","김동한,KimDonghan","FBAF93FE5F0609DE13DCF85F5DA177373136",526
850,"김동한 (KimDongHan)",95629,"나의 할로윈은 지금부터 시작이지 훗","vlive,v live,김동한,KimDonghan","64156F7A70E3B2099EF7C3B8C9F6F2184E90",1569
850,"김동한 (KimDongHan)",86990,"[하니라이브] 드러오세유~~","vlive,v live,김동한,Kimdonghan","F52A7FFB7D0E8F625303264FEEF201E046B6",1585
850,"김동한 (KimDongHan)",98265,"2부 퇴근길 븨앱ㅋㅋㅋㅋㅋㅋㅋ","vlive,v live,김동한,KimDonghan","40200B1B7FF67C04C2C3528E2FCBA8005B17",801
892,"Fairy Tina",100706,"HOW-TO-STYLE COLORED LONG PADDED JACKET | KOREAN FASHION TREND | FAIRY TINA","vlive,v live,페어리,티나,페어리티나,FairyTina,Fairy,Tina,롱패딩자켓추천,롱패딩추천,자켓추천,롱패딩,자켓,추천","1D8BA8A2526636E7C5DE95E2FE2F20B5B204",555
